,filename,sentence_id,text,labels,contains_ref,spellchecked_text,normalized_text
804,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,83,"The whole water supply of Western Rotherhithe has , during the past month , been often scanty and deficient .",O O O O O O O O O O O O O O O O O O O O,False,"The whole water supply of Western Rotherhithe has , during the past month , been often scanty and deficient .",water supply western past month scanty deficient
805,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,84,The high cisterns frequently receiving no water for several days together .,O O O O O O O O O O O O,False,The high cisterns frequently receiving no water for several days together .,high cistern frequently receive water day
806,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,85,"It appears to me that more pressure is required at the central works , that the mains in this Parish are generally rather too small , and that much water is wasted by the carelessness of the inhabitants themselves .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"It appears to me that more pressure is required at the central works , that the mains in this Parish are generally rather too small , and that much water is wasted by the carelessness of the inhabitants themselves .",appear pressure require central work main generally small water waste carelessness inhabitant
807,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,86,"Let me add , however , in justice to the Southwark and Vauxhall Company , that their water is of good quality .",O O O O O O O O O O O O O O O O O O O O O O O,False,"Let me add , however , in justice to the southward and Vauxhall Company , that their water is of good quality .",let add justice southward vauxhall company water good quality
808,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,87,"In the eastern or lower district which receives its mains from the Kent Water Works , the water is also of good quality , and no complaints are ever heard about the supply being defective .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"In the eastern or lower district which receives its mains from the Kent Water Works , the water is also of good quality , and no complaints are ever heard about the supply being defective .",eastern low district receive main water work water good quality complaint hear supply defective
809,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,88,"Under the Railway arches , the nuisances seem somewhat abated .",O O O O O O O O O O O,False,"Under the Railway arches , the nuisances seem somewhat abated .",railway arch nuisance somewhat abate
810,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,89,"The only stench perceived by me on the 27th July , was a strong odour of sugar scum issuing from some of the arches .",O O B-1 O O B-1 I-1 I-1 I-1 I-1 O O O B-1 I-1 I-1 I-1 I-1 O B-1 I-1 I-1 I-1 I-1 O,True,"The only stench perceived by me on the with July , was a strong odour of sugar scum issuing from some of the arches .",stench perceive strong odour sugar scum issue arch
811,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,9,"One death from typhoid fever occurred in a child , five years old , but not one took place either from measles , smallpox , scarlet-fever , or hooping-cough .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"One death from typhoid fever occurred in a child , five years old , but not one took place either from measles , smallpox , scarlet-fever , or hooping-cough .",death fever occur child year old take place measle smallpox scarlet fever hooping cough
812,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,90,Complaints have been often made of the smell of the mud of the mill-stream between Mill-pond Bridge and the Surrey Mills .,O O O O O O O B-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 I-1 O,True,Complaints have been often made of the smell of the mud of the mill-stream between Mill-pond Bridge and the Surrey Mills .,complaint smell mud mill stream mill pond bridge mill
813,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,91,"Into this portion of the stream is discharged the drainage of about thirty-three bouses ; namely , of all the east side of West Lane , of West-place , of Iphigenia Cottages , of three houses in Paradise-street , and of all the west side of Gillam's-court , except one house .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"Into this portion of the stream is discharged the drainage of about thirty-three houses ; namely , of all the east side of West Lane , of West-place , of Iphigenia Cottages , of three houses in Paradise-street , and of all the west side of Gillam's-court , except one house .",portion stream discharge drainage house east west place iphigenia cottage house street west gillam' court house
814,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,92,"The mud is , in consequence , a mass of fermenting sewage , The house , No . 26 , Gillam's-court , is the only one properly drained , the closet has a pan and water supply , and appended to it an excellent ashpit .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"The mud is , in consequence , a mass of fermenting sewage , The house , No . 26 , Gillam's-court , is the only one properly drained , the closet has a pan and water supply , and appended to it an excellent shit .",mud consequence mass ferment sewage house court properly drain closet pan water supply append excellent shit
815,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,93,It might be taken as a model of the manner in which small dwellings should be fitted up with regard to these matters .,O O O O O O O O O O O O O O O O O O O O O O O O,False,It might be taken as a model of the manner in which small dwellings should be fitted up with regard to these matters .,take model manner small dwelling fit regard matter
816,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,94,"The prevalent disease during July was , and still continues to be , diarrhcea , the Parish being perfectly free from all other epidemics .",O O O O O O O O O O O O O O O O O O O O O O O O O,False,"The prevalent disease during July was , and still continues to be , diarrhea , the Parish being perfectly free from all other epidemics .",prevalent disease continue diarrhea perfectly free epidemic
817,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,95,"Nine persons have succumbed to that complaint , one being registered as dying from choleraic diarrhoea , and one from cholera infantum , so that above one-fourth of the whole mortality of the month has been occasioned by diarrhcea ; the number of deaths registered being thirty-five , still under the average monthly death rate , and ten less than in the corresponding month of the year 1856 .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"Nine persons have succumbed to that complaint , one being registered as dying from choleric diarrhoea , and one from cholera infant , so that above one-fourth of the whole mortality of the month has been occasioned by diarrhea ; the number of deaths registered being thirty-five , still under the average monthly death rate , and ten less than in the corresponding month of the year 1856 .",person succumb complaint register die choleric diarrhoea cholera infant fourth mortality month occasion diarrhea number death register average monthly death rate corresponding month year
818,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,96,The month of July having in that year been in Rotherhithe one of the most unhealthy .,O O O O O O O O O O O O O O O O O,False,The month of July having in that year been in Rotherhithe one of the most unhealthy .,month year unhealthy
819,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,97,"Yours respectfully , August , 1857 .",O O O O O O O,False,"Yours respectfully , August , 1857 .",respectfully
