,Unnamed: 0,text,spellchecked_text,normalized_text,contains_ref,label,token,sentence,ref_type
152,152,"    When the clock struck midnight, its chimes reverberated through the empty streets, heralding the arrival of a new day while most of the world slept.",When the clock struck midnight its chimes reverberated through the empty streets heralding the arrival of a new day while most of the world slept,clock strike midnight chime reverberate street herald arrival new day world sleep,True,"[{'start': 13, 'end': 26, 'text': 'clock struck ', 'labels': ['SOUND']}, {'start': 40, 'end': 59, 'text': 'chimes reverberated', 'labels': ['SOUND']}]",clock struck  chimes reverberated,"    When the clock struck midnight, its chimes reverberated through the empty streets, heralding the arrival of a new day while most of the world slept.",Olfactive
153,153,"    During the summer thunderstorm, the rain drumming on the roof produced a mesmerizing rhythm, each droplet a beat in the symphony of seasonal change.",During the summer thunderstorm the rain drumming on the roof produced a mesmerizing rhythm each droplet a beat in the symphony of seasonal change,summer thunderstorm rain drum roof produce mesmerizing rhythm droplet beat symphony seasonal change,True,"[{'start': 36, 'end': 53, 'text': 'the rain drumming', 'labels': ['SOUND']}, {'start': 75, 'end': 95, 'text': 'a mesmerizing rhythm', 'labels': ['SOUND']}, {'start': 98, 'end': 132, 'text': 'ach droplet a beat in the symphony', 'labels': ['SOUND']}]",the rain drumming a mesmerizing rhythm ach droplet a beat in the symphony,"    During the summer thunderstorm, the rain drumming on the roof produced a mesmerizing rhythm, each droplet a beat in the symphony of seasonal change.",Olfactive
154,154,"    At the sports stadium, the collective roar of fans became a living entity, its crescendos and diminuendos following the fortunes of the athletes like a shadow.",At the sports stadium the collective roar of fans became a living entity its crescendo and diminuendos following the fortunes of the athletes like a shadow,sport stadium collective roar fan live entity crescendo diminuendo follow fortune athlete shadow,True,"[{'start': 28, 'end': 54, 'text': 'he collective roar of fans', 'labels': ['SOUND']}, {'start': 79, 'end': 109, 'text': 'its crescendos and diminuendos', 'labels': ['SOUND']}]",he collective roar of fans its crescendos and diminuendos,"    At the sports stadium, the collective roar of fans became a living entity, its crescendos and diminuendos following the fortunes of the athletes like a shadow.",Olfactive
155,155,"    As I walked through the bustling bazaar, the cacophony of haggling voices, ringing bells, and distant chants shaped the soundscape of commerce and community.",As I walked through the bustling bazaar the cacophony of haggling voices ringing bells and distant chants shaped the soundstage of commerce and community,walk bustle bazaar cacophony haggle voice ring bell distant chant shape soundstage commerce community,True,"[{'start': 27, 'end': 44, 'text': ' bustling bazaar,', 'labels': ['SOUND']}, {'start': 49, 'end': 78, 'text': 'cacophony of haggling voices,', 'labels': ['SOUND']}, {'start': 79, 'end': 112, 'text': 'ringing bells, and distant chants', 'labels': ['SOUND']}, {'start': 124, 'end': 146, 'text': 'soundscape of commerce', 'labels': ['SOUND']}]"," bustling bazaar, cacophony of haggling voices, ringing bells, and distant chants soundscape of commerce","    As I walked through the bustling bazaar, the cacophony of haggling voices, ringing bells, and distant chants shaped the soundscape of commerce and community.",Olfactive
156,156,"    In the cozy restaurant, the low murmur of diners was intermittently accented by the clinking of wine glasses, toasting to happiness and human connection.",In the cozy restaurant the low murmur of diners was intermittently accented by the clinking of wine glasses toasting to happiness and human connection,cozy restaurant diner intermittently accent clinking wine glass toast happiness human connection,True,"[{'start': 28, 'end': 52, 'text': 'the low murmur of diners', 'labels': ['SOUND']}, {'start': 84, 'end': 112, 'text': 'the clinking of wine glasses', 'labels': ['SOUND']}]",the low murmur of diners the clinking of wine glasses,"    In the cozy restaurant, the low murmur of diners was intermittently accented by the clinking of wine glasses, toasting to happiness and human connection.",Olfactive
157,157,"    On that quiet morning, the chirping of crickets in the grass provided a simple but potent counterpoint to the world's ever-present digital noise.",On that quiet morning the chirping of crickets in the grass provided a simple but potent counterpoint to the world's ever-present digital noise,quiet morning chirping cricket grass provide simple potent counterpoint world present digital noise,True,"[{'start': 12, 'end': 25, 'text': 'quiet morning', 'labels': ['SOUND']}, {'start': 31, 'end': 52, 'text': 'chirping of crickets ', 'labels': ['SOUND']}]",quiet morning chirping of crickets ,"    On that quiet morning, the chirping of crickets in the grass provided a simple but potent counterpoint to the world's ever-present digital noise.",Olfactive
158,158,"    As I strolled along the beach, the rhythmic swoosh of the tide seemed to synchronize with my breath, composing an unspoken dialogue between man and nature.",As I strolled along the beach the rhythmic swoosh of the tide seemed to synchronize with my breath composing an unspoken dialogue between man and nature,stroll beach rhythmic swoosh tide synchronize breath compose unspoken dialogue man nature,True,"[{'start': 39, 'end': 67, 'text': 'rhythmic swoosh of the tide ', 'labels': ['SOUND']}, {'start': 94, 'end': 103, 'text': 'my breath', 'labels': ['SOUND']}]",rhythmic swoosh of the tide  my breath,"    As I strolled along the beach, the rhythmic swoosh of the tide seemed to synchronize with my breath, composing an unspoken dialogue between man and nature.",Olfactive
159,159,"    On the porch, the wind chimes produced a whimsical symphony, each gust of wind acting as an unseen conductor guiding their tune.",On the porch the wind chimes produced a whimsical symphony each gust of wind acting as an unseen conductor guiding their tune,porch wind chime produce whimsical symphony gust wind act unseen conductor guide tune,True,"[{'start': 22, 'end': 33, 'text': 'wind chimes', 'labels': ['SOUND']}, {'start': 45, 'end': 62, 'text': 'whimsical symphon', 'labels': ['SOUND']}, {'start': 121, 'end': 131, 'text': 'their tune', 'labels': ['SOUND']}]",wind chimes whimsical symphon their tune,"    On the porch, the wind chimes produced a whimsical symphony, each gust of wind acting as an unseen conductor guiding their tune.",Olfactive
160,160,"    In the open field, the rustling of corn stalks in the wind sounded like an endless chorus of tiny whispers, sharing secrets of earth and sky.",In the open field the rustling of corn stalks in the wind sounded like an endless chorus of tiny whispers sharing secrets of earth and sky,open field rustling corn stalk wind sound endless chorus tiny whisper share secret earth sky,True,"[{'start': 23, 'end': 43, 'text': 'the rustling of corn', 'labels': ['SOUND']}, {'start': 63, 'end': 93, 'text': 'sounded like an endless chorus', 'labels': ['SOUND']}]",the rustling of corn sounded like an endless chorus,"    In the open field, the rustling of corn stalks in the wind sounded like an endless chorus of tiny whispers, sharing secrets of earth and sky.",Olfactive
161,161,"    When the grandfather clock tolled the hour, its somber gongs seemed to mark not just time but the weight of collective human history.",When the grandfather clock tolled the hours its somber gongs seemed to mark not just time but the weight of collective human history,grandfather clock toll hour somber gong mark time weight collective human history,True,"[{'start': 25, 'end': 46, 'text': 'clock tolled the hour', 'labels': ['SOUND']}, {'start': 48, 'end': 64, 'text': 'its somber gongs', 'labels': ['SOUND']}]",clock tolled the hour its somber gongs,"    When the grandfather clock tolled the hour, its somber gongs seemed to mark not just time but the weight of collective human history.",Olfactive
162,162,"    As the campers gathered around the fire, the strumming of an acoustic guitar united with their voices in a heartfelt rendition of folk tales and dreams.",As the campers gathered around the fire the strumming of an acoustic guitar united with their voices in a heartfelt rendition of folk tales and dreams,camper gather fire strumming acoustic guitar unite voice heartfelt rendition folk tale dream,True,"[{'start': 45, 'end': 80, 'text': 'the strumming of an acoustic guitar', 'labels': ['SOUND']}, {'start': 93, 'end': 144, 'text': 'their voices in a heartfelt rendition of folk tales', 'labels': ['SOUND']}]",the strumming of an acoustic guitar their voices in a heartfelt rendition of folk tales,"    As the campers gathered around the fire, the strumming of an acoustic guitar united with their voices in a heartfelt rendition of folk tales and dreams.",Olfactive
163,163,"    Amid the urban sprawl, the blaring horns and bustling crowds created an audioscape as complex and frenetic as the city's ever-changing skyline.",Amid the urban sprawl the blaring horns and bustling crowds created an audiotape as complex and frenetic as the city's ever-changing skyline,urban sprawl blare horn bustling crowd create audiotape complex frenetic city change skyline,True,"[{'start': 27, 'end': 44, 'text': 'the blaring horns', 'labels': ['SOUND']}, {'start': 49, 'end': 65, 'text': 'bustling crowds ', 'labels': ['SOUND']}, {'start': 75, 'end': 86, 'text': ' audioscape', 'labels': ['SOUND']}]",the blaring horns bustling crowds   audioscape,"    Amid the urban sprawl, the blaring horns and bustling crowds created an audioscape as complex and frenetic as the city's ever-changing skyline.",Olfactive
